104.6875, 10.3515625
114.06250000000001, 5.664062500000014
122.26562499999999, 7.226562500000014
128.515625, 3.906250000000014
157.03125, 16.210937500000014
138.671875, 21.09375
131.640625, 20.1171875
119.53125000000001, 17.187500000000014
119.53125000000001, 18.554687500000014
103.90625, 18.164062500000014
97.265625, 19.335937500000014
115.23437500000001, 34.570312500000014
119.14062500000001, 31.0546875
150.78125, 32.617187500000014
173.046875, 24.8046875
171.875, 41.796875000000014
176.953125, 44.53125000000001
188.28125, 40.234375
196.09375, 45.11718750000001
178.125, 49.60937500000001
162.5, 48.82812500000001
153.90625, 50.39062500000001
177.734375, 54.49218750000001
184.765625, 56.44531250000001
179.6875, 55.66406250000001
180.859375, 67.1875
193.359375, 69.140625
193.359375, 77.9296875
212.109375, 82.6171875
217.578125, 87.3046875
218.75, 94.921875
226.953125, 100
